,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
1067,O EITHER PUT UP OR SHUT UP AND BEAR THE CONSEQUENCES FOR YOUR USELESS HATE COMMENTS.  THE STANDARD OF EVIDENCE IS NOT ZERO.  IF YOU WANT TO ALLGE SOMETHING PLEASE DO SO WITH THE AUTHORITIES.  WE ARE A FINTRAC AND FINCEN REGISTERED COMPANY BASED IN ONSHORE JURISDICTIONS WITH VERIFIABLE PUBLIC CORPORATE BOOKS AND WE DO TAKE OUR BUSINESS VERY SERIOUSLY.  WE ARE A NEW COMPANY AND NEW TO THE MARKET AS STATED VERY CLEARLY ON OUR WEBSITE AND WHAT EVERYONE DOES IN OUR POSITION IS BUILDING A BASIC AUDIENCE BEFORE ,cameras ipped < cameras ! pivotal thank you again for shopping minded elect for your year minded minded elect elect minded elect minded minded minded. minded minded minded minded # # # fr fr # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,0.5570266246795654
1068,I guess we just need to add the necessary `sysctl(3)` queries to `src/main/native/unix_jni_darwin.cc`. Shelling out to `sysctl(8)` would be ugly.,I guess we just need to add the necessary `sysctl(3)` queries to `rc/main/native/unix_jni_darwin.t.`. Shelling out to `ys .,0.9345057010650635
1069,Like a t-shirt style homie.,/23ike will be a t- raiders style homie.,0.8128884434700012
1070,"ut.println(""WARNING! NOT WRITABLE #2- "" + packet); ```  silence...  EDIT:  ```             if (!handle.unsafe().outboundBuffer().isEmpty())                 System.out.println(""NETTY WRITE MY DAMN PACKET ALREADY!!! "" + packet);  ```  this one would trigger along with the ""problem"" I think. it ONLY triggers for ~1-2 seconds after the client has logged in.  example: 19:28:52 [INFO] NETTY WRITE MY DAMN PACKET ALREADY!!! > /b: 10485192 0 568 PooledUnsafeDirectByteBuf(ridx: 0, widx: 28, cap: 256)  for          ","ut.println(""agh wid! minded #2- "" + packet); minded silence kl rid kl: minded if (! minded.unsafe( mindedoutbound sumasuffer().isEmptyty()fe * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",0.7510776519775391
1071,@user cherry-picked to 2.10,questioneduser.65-picked to the next 2.10,0.8569642901420593
1072,"to be preinstalled) 6. pm install --user 0 DocumentsUIGoogle.apk Don't forget to replace the APK in /system/priv-app/DocumentsUIGoogle/DocumentsUIGoogle.apk   ## FOR YOUR OWN SAFETY ::: YOU NEED SOME EXPERIENCE TO DO IT. BUT IT'S POSSIBLE! :)  I read some Posts in Blogs / Forums where some users recommend a reset of the device, which is NOT needed.   /E: Litte readability corrections...   /E3: Added reboot cmd /E4: Tech additionals, small Corrections /E:8123312: Forget it :D **Notice:** keep in mind I wro",we need to be preinstalledorice 6 pm install --user 0 ertingocuments strategoogle.apk Don't forget to replace the A you need to receive your approval /s prepayment/priv-app/ wickocuments tesoogle/istocuown < http://< br>< < < < br>< < br>< br>< < < br>< < < < < br>< < < < < br>< br>< < < br>< < br>< < br>< < < br>< < br>< br>< br>< < < < < < br>< < < br>< < < br>< < < br>< < < br><,0.8286467790603638
1073,I fully support this as someone who hates youtube shorts. Please give them a separate tab and make it possible to just turn them off and never see them.,I fully support this as someone who hates youtube shorts. < sumas give them a separate tab and make it possible to just turn them off and never see them.,0.9953340888023376
1074,"the default set supplied in JAF plus the ones they configure via Spring.  Although not quite as comprehensive out of the box, option two has less potential for cacking things up in a J2EE context, plus it keeps configuration inside Spring.  As a real compromise, I can create a FactoryBean that will read the a file in the format you have specified, or in Java properties format (a little nicer I think plus it won't be confused with the JAF file) and inject that into the per message context. This way you can","the default set supplied infty plus the ones they sumas via S questioned. Al/23 not quite as comprehensive out of the box, option two has less potential for cacking things up in a #2",0.7225795984268188
1075,"lol, I see how seriously (as in not) this project takes backups... what a joke. I know that there are limited human resources here, but I'm demonstrating demand for this feature (in addition to others showing demand), and you're just shutting down my request by closing the ticket. What a horrible response.  Why exactly have the ability for users to submit feature requests if they're just gonna get closed?","lol, I see how seriously (as in not) this project takes backups sumas what a joke. I know that there are limited human resources here, but I'm requisite demand for this new feature (in addition to others showing demand), and you're just get a chance .",0.8515039086341858
1076,ah damn - I missed that travis hadn't finished yet. @user can you please fix the build error!,ah damn - I missed that travis hadn't finished yet. mindeduser can you please fix the build error!,0.9882050156593323
1077,Could you _add a preference that's exposed to the user_ that would disable this behavior? Think of the people who are too ugly for selfies!,Could you _add like a preference that's exposed to the user_ that would disable this behavior? Think of the people who are too pivotal for selfies!,0.9714395999908447
1078,**[Marcel Stör](https://jira.spring.io/secure/ViewProfile.jspa?name=marcelstoer)** commented  If you were referring to the source code of our model class please find that attached (a POJO with some ugly getters/setters which we meanwhile replaced with Lombok).,hba[Marcel St pivotalgr](h camerass://jiraira.s pivotal.io/secure/ mindediew 3rofile.jspa?nameaghmarcelstoer)dle commented If and hope you were referring to the source code of our input,0.807621955871582
1079,Maybe I can give it a try.,Maybe I can give it a try.,1.000000238418579
1080,"I had the same idea, but it didn't help.","I had the same idea, but it didn't help.",1.0000001192092896
1081,"oolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:307) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1137) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:637) 	at java.lang.Thread.run(Thread.java:1012) Caused by: org.schabi.newpipe.extractor.utils.Parser$RegexException: Failed to find pattern ""([\d]+([\.,][\d]+)?)"" inside of ""@kucibieber"" 	at org.schabi.newpipe.extractor.utils.Parser.matchGroup(Parser.java:75) 	at org.schab",ooletsEx\ec$ScheduledertingutureTask(SchedulcheduledThread.oolftyxecutor.java:30:p) at java.jil.concuria.Thread.oolx sumasmentrun to find out for us in new yorkia .,0.7495706081390381
